TICKER,PUBLICATION_DATE,SUMMARY
TSLA,2018-05-02 22:24:00 +0000,"Tesla promises profit, Fitbit sags  Tesla shares initially were up a buck in late trading, but soon gave up those gains, and are now down $1.60, at $299.55, after it said it maintained a sustained production of the Model 3Â sedan above 2,000 units for three weeks running in April.  Fitbit stock is down 8 cents, or 1.5%, at $5.42, after it reported blowout early orders for its smartwatch, the â€œVersa,â€ù but that device was not enough to offset a continued slowdown in sales of traditional fitness trackers.  Spotify, Square sink  Spotify, the streaming music pioneer that went public April 3, is among the big losers this afternoon, dropping $12.35, or 7%, to $157.65, and was down as much as 10% at one point, after it reported paid subscribers of 75 million at quarterâ€™s end, slightly below consensus, and forecast revenue this quarter lower than the Streetâ€™s been modeling."
TSLA,2018-05-02 22:12:00 +0000,"People inspectÂ a Tesla Model 3 at the Los Angeles Auto Show on Dec. 1, 2017.  Elon Musk reiterated his belief that weekly production will more than double to 5,000 cars per week within two months.  Despite a chaotic quarter for Tesla, overshadowed by ongoing headaches ramping up production of the Model 3 sedan, Elon Muskâ€™s unconventional electric car company thinks it has turned a corner and could be generating cash and profit in the second half."
TSLA,2018-05-02 22:08:29 +0000,"Tesla's record net loss in the first quarter and fast-burn through cash is raising questions about the company's future and whether it will be able to pay all of its bills.  Wednesday's results showed Tesla tearing through $745.3 million in cash in the first quarter, which may put pressure on it to borrow more money or sell additional shares to raise additional cash.  Tesla said it began the quarter with $3.96 billion in cash and equivalents, but that fell to $3.22 billion at the quarter's end."
TSLA,2018-05-02 21:53:09 +0000,"Late-day trading was sent into selloff territory. If earnings beats were maintained, weaker guidance was often the culprit."
TSLA,2018-05-02 21:51:00 +0000,"The entertainment company reported revenues and monthly active users that fell in line with estimates, but its guidance for the upcoming quarter was weak and it is still losing money.  Square SQ stock sank more than 6 percent post-market.  Tesla TSLA shares rose as much as 2 percent in extended trading after posting better than expected earnings, but the company's stock later gave up its gains."
TSLA,2018-05-02 21:47:51 +0000,May.02 -- Bloomberg Businessweek's Max Chafkin and Bloomberg View's Ed Niedermeyer break down Tesla's earnings report on &quot;Bloomberg Technology.&quot;
TSLA,2018-05-02 21:46:10 +0000,"Bloomberg Businessweek's Max Chafkin and Bloomberg View's Ed Niedermeyer break down Tesla's earnings report on ""Bloomberg Technology."" (Source: Bloomberg)"
TSLA,2018-05-02 21:45:52 +0000,"Tesla Inc stood by its production targets for its Model 3 on Wednesday, assuring investors that its key new vehicle was on track, and sought to downplay increased wariness over its finances, saying it expected to achieve net profit in both its third and fourth quarters.  Tesla said its spending had been trimmed and the company would spend less than $3 billion in capital expenditures in 2018, below its 2017 total of $3.4 billion.  Analysts had not expected so much spending, predicting hundreds of millions of dollars less in so-called cash burn, according to Thomson Reuters data."
TSLA,2018-05-02 21:39:21 +0000,End to Tesla&apos;s cash burn in sight as it eyes profit later this year
TSLA,2018-05-02 21:34:00 +0000,"reported first quarter losses $3.35 per share vs. estimates of $3.54 per share loss, according to analysts polled by FactSet, on Wednesday after the close of trading.  The company posted revenue of $3.41 billion for the quarter, vs. analyst estimates that projected the company would have about $3.22 billion in revenue.  Shares of Tesla fluctuated after hours."
TSLA,2018-05-02 21:30:00 +0000,"Gali Russell, a 25-year-old retail investor and owner of a YouTube channel tweeted at Elon Musk on Monday, asking the Tesla CEO if he could ask him a question during Wednesday evening's conference call.  Russell says he is curious about many things, including automation, a possible factory in China and advances in battery technology.  YouTube channel owner and retail investor Gali Russell is gearing up to ask Tesla TSLA CEO Elon Musk a question during Wednesday evening's earnings conference call."
TSLA,2018-05-02 21:29:44 +0000,"More important, Tesla burned about $1.1 billion in free cash in the quarter.  Investors reading the earnings release may not have noticed, since Tesla removed it from the spot where it usually appears.  Tesla ended the quarter with about $2.7 billion in cash on its books."
TSLA,2018-05-02 21:10:01 +0000,Tesla shares are rising in after-hours trading after the company posted a loss in the first quarter that was narrower than estimated #tictocnews https://bloom.bg/2FALojB (Source: Bloomberg)
TSLA,2018-05-02 21:04:00 +0000,"Tesla said  that it would become profitable in the second half of 2018,  if it can hit Model 3 production goals,  making  5,000  of the electric sedans per week.  Tesla CEO Elon Musk previously tweeted that the company would be profitable, and cash-flow positive, in the second half of 2018.  Tesla says it will be profitable in the second half of 2018 if it can meet its Model 3 vehicle production and delivery goals."
TSLA,2018-05-02 20:55:52 +0000,"Leigh Drogen, founder and CEO of Estimize, and Bloomberg's Michael Regan discuss Tesla's earnings on ""What'd You Miss?"" (Source: Bloomberg)"
TSLA,2018-05-02 20:54:25 +0000,Tesla Inc. posted its largest-ever quarterly loss on Wednesday but still beat earnings expectations and said production for its closely watched Model 3 remains on track.
TSLA,2018-05-02 20:47:00 +0000,"Tesla said it produced 2,270 Model 3s per week in the last week of April, up from 2,250 in the second week of the month.  In order to achieve this production rate, Tesla plans to take additional days of downtime during the second quarter.  Tesla reported a loss of $709.6 million, or $4.19 per share, for the first quarter ended March 31, compared with a loss of $330.3 million, or $2.04 per share, a year earlier."
TSLA,2018-05-02 20:44:00 +0000,"reported first quarter losses $3.35 per share vs. estimates of $3.54 per share loss, according to analysts polled by FactSet, on Wednesday after the close of trading.  The company posted revenue of $3.41 billion for the quarter, vs. analyst estimates that projected the company would have about $3.22 billion in revenue.  Tesla already revealed that it missed first-quarter production targets for its budget Model 3 electric sedan."
TSLA,2018-05-02 20:40:24 +0000,"Tesla Inc. (NASDAQ: TSLA) is up more than 1% in the after-hours trading session following the release of its Q1 2018 earnings results.  The company reported revenue ofÂ $3.41 billion, which beat the consensus estimate of $3.22 billion and equated to a 26.4% increase from the year-ago period, and anÂ adjusted net loss ofÂ $3.35 per share, which beat the consensus estimate of an adjusted net loss of $3.58 per share and equated to a 151.9% increase from the year-ago period.  Tesla ended the quarter with $2.67 billion in cash and cash equivalents, down from $3.37 billion at the start of the year, which is a significant cash burn, but not as bad as some were expecting."
TSLA,2018-05-02 20:40:20 +0000,The Palo Alto-based company continues to say that it is organizing its solar segment for significant growth.
TSLA,2018-05-02 20:38:00 +0000,Tesla's earnings release on Wednesday is likely to be a disaster. Apple's results on the other hand were awesome.
TSLA,2018-05-02 20:37:00 +0000,"Tesla (TSLA) this afternoon reported  Q1 revenue and profit that topped analysts' expectations, and was upbeat about the production rate of the Model 3, reiterating a vow to make 5,000 per week by the end of this quarter, which the company said would turn it profitable before the end of this year.  Gross profit in the auto business improved from the prior quarter, at 19.7%, but took a big step down from the 27.4% it had a year earlier.  The report follows Tesla announcing earlier this month that it reached a ""run rate"" of 2,020 Model 3s at the end of the March quarter."
TSLA,2018-05-02 20:32:38 +0000,Tesla said it has overcome the battery bottleneck that botched its earlier Model 3 production goals. It sounds like it still hasnâ€™t installed the automated line coming from Germany -- which is supposed ...
TSLA,2018-05-02 20:30:15 +0000,"Tesla Inc. forecast that itâ€™ll generate cash in the second half of this year as production of Elon Muskâ€™s critical Model 3 gains traction.  Tesla reported quarterly revenue that beat analyst estimates and said it produced the Model 3 at a rate of more than 2,000 units for three straight weeks in April.  The slower rate of output has limited the amount of money coming in from customers taking delivery and tested Teslaâ€™s balance sheet."
TSLA,2018-05-02 20:30:10 +0000,"Tesla Inc.  shares rose 0.3% late Wednesday after the Silicon Valley car maker reported a narrower-than-expected adjusted first-quarter loss and quarterly sales that beat expectations.  Tesla said it lost $709.6 million in the quarter, or $4.19 a share, compared with a loss of $330.3 million, or $2.04 a share, in the year-ago period.  Tesla said it expects a GAAP profit and positive cash flow in the third and fourth quarters of 2018."
TSLA,2018-05-02 20:25:27 +0000,"The U.S. National Highway  Traffic Safety said Wednesday that a prior investigation into  Tesla Inc's semi-autonomous ""Autopilot"" self-driving  system did not assess the ""effectiveness"" of the technology.  In 2017, NHTSA closed a probe into a May 2016 fatal crash  involving a driver using the system and cited data from the  automaker that crash rates fell by 40 percent after installation  of Autopilot's Autosteer function.  Tesla has repeatedly cited  the statistic in defending the system."
TSLA,2018-05-02 20:24:00 +0000,"Gordon Johnson, Vertical Group Research, discusses Tesla's revenue beat and the company's reported cash burn. Tesla retail investor Gali Russell discusses what questions he wants to ask Tesla CEO Elon Musk on the earnings call."
TSLA,2018-05-02 20:22:00 +0000,"Tesla already revealed that it missed first-quarter production targets for its budget Model 3 electric sedan, the success of which is seen as critical to the company achieving the scale necessary to support its lofty share price.  After temporarily halting production of the vehicle due to assembly line issues, Tesla said that its goal was to increase production of the vehicle to 6,000 cars a week.  Tesla said in the ""medium term,"" it expects to ""achieve slightly lower margin due to higher labor content in certain areas of manufacturing where we have temporarily dialed back automation, as well as higher material costs from recently imposed tariffs, commodity price increases and a weaker US dollar."
TSLA,2018-05-02 20:21:38 +0000,"On a per-share basis, the Palo Alto, California-based company said it had a loss of $4.19. Losses, adjusted for stock option expense, were $3.35 per share. The results exceeded Wall Street expectations. ..."
TSLA,2018-05-02 20:13:00 +0000,CNBC's Phil LeBeau reports on the quarterly earnings for Tesla.
TSLA,2018-05-02 20:11:49 +0000,"PALO ALTO, Calif., May 02, 2018-- Tesla has released its financial results for the first quarter of 2018 by posting the current Update Letter on its Investor Relations website. Please visit http://ir.tesla.com ..."
TSLA,2018-05-02 19:56:00 +0000,"Only cartoonish CEO Elon Musk and his executive team know how ugly, for right now.  Tesla shares are down about 5% so far this year as once excited investors grow worried about Musk's ability to produce cars profitably.  The company has also had to deal with a series of negative headlines lately, chief among them that Musk lied about Model 3 production rates."
TSLA,2018-05-02 19:46:00 +0000,TheStreet's Eric Jhonsa digs into Tesla's first-quarter earnings report and investor call.
TSLA,2018-05-02 19:43:00 +0000,"Tesla is expected to report a loss for the first quarter, and investors are looking for news on the carmaker's cash position and updates on production."
TSLA,2018-05-02 19:34:00 +0000,"rose nearly 5% after the iPhone maker's fiscal-second quarter earnings beat Wall Street estimates.  The Federal Reserve decided to keep interest rates unchanged.  Stocks were lower on Wednesday, May 2, after the Federal Reserve decided to keep interest rates unchanged."
TSLA,2018-05-02 19:06:17 +0000,"General Motor Co.â€™s Bolt electric car may be feeling some heat from Tesla Inc.â€™s Model 3, now that production of Elon Muskâ€™s sedan is finally starting to ramp up.  Bolt sales fell 19 percent last month, according to Emmanuel Rosner, a Guggenheim Securities LLC analyst whoâ€™s seen numbers GM now shares with select third parties instead of in monthly public statements.  â€œHardcore EV enthusiasts are now more able to buy the Model 3 versus the Bolt with about the same budget,â€ù Rosner said by phone Wednesday."
TSLA,2018-05-02 18:55:56 +0000,"Tesla has famous fans, but it also has massive challenges. @liamdenning tells us what to look for from the company's earnings report #tictocnews https://bloom.bg/2KvVSnZ (Source: Bloomberg)"
TSLA,2018-05-02 18:51:00 +0000,"rose 4.9% after the iPhone maker's fiscal-second quarter earnings beat Wall Street estimates.  The Federal Reserve decided to keep interest rates unchanged.  Stocks were mixed on Wednesday, May 2, after the Federal Reserve decided to keep interest rates unchanged and as shares of Apple Inc."
TSLA,2018-05-02 18:46:36 +0000,"Itâ€™s been quite a year for Tesla Inc (NASDAQ:TSLA) and Tesla stock, bouncing between a 52-week high of $389.61 and a $244.59 low, a massive $140 spread.  Traders must be loving Tesla stock.  In the first four months of 2018, TSLA traded above $350 on three occasions and below $300 on five, with the longest drought coming in late March when it lost 15% of its value in a matter of days only to recover equally as fast."
TSLA,2018-05-02 18:42:00 +0000,"Deepak Ahuja came out of retirement and returned as Tesla CFO last year, as the Model 3 production ramp became the electric-car maker's No. 1 priority.  Tesla's free cash flow has been negative for five quarters in a row.  For five quarters in a row, free cash flow has been negative at Tesla, and the electric-car maker is burning through more than $6,500 every minute, according to data compiled by Bloomberg this week."
TSLA,2018-05-02 18:19:00 +0000,"Tesla Inc. is expected to report a loss of ($3.44)/share on $3.14 billion in revenue. Meanwhile, the so-called Whisper number is ($3.60/share)."
TSLA,2018-05-02 18:06:31 +0000,"Like many others, I think Elon Musk is brilliant and a visionary.  With the competition that is coming in the market for electric vehicles, Tesla at best becomes a boutique car company, not a category killer.  With its internal problems and its cash-burn rate, the worst-case scenario is that Tesla ends up bankrupt."
TSLA,2018-05-02 18:06:00 +0000,"Jamie Albertine, Consumer Edge Research analyst, on whether Tesla earnings could give bulls a reason to come back to the stock."
TSLA,2018-05-02 17:47:00 +0000,"Tesla Motors Inc. (NASDAQ: TSLA) is one of the most innovative technology companies in the world, focusing primarily on producing electric vehicles but also on design and energy.  In 2008, Tesla Motors launched its first car, the Roadster, which could accelerate from 0 to 60 miles per hour in under 4 seconds.  In 2012, Tesla launched its revolutionary Model S, which was the world's first luxury electric sedan.Â The companyÂ is currently in production on its next car, theÂ mass market-targeted Model 3."
TSLA,2018-05-02 17:40:00 +0000,One of Tesla&apos;s biggest shareholders has been quietly selling down its stake for months. Is a rush for the exits coming?
TSLA,2018-05-02 17:34:00 +0000,"Tesla TSLA shares remain firmly in a bear market ahead of its earnings report.  ""On a technical basis, you're going to want to watch the $250 level,""  Matt Maley  , equity strategist at Miller Tabak, told CNBC's ""  Trading Nation  "" on Tuesday.  Tesla fell below those levels in early April for the first time since trading around the $250 mark in March 2017."
TSLA,2018-05-02 17:34:00 +0000,"Tesla TSLA shares remain firmly in a bear market ahead of its earnings report.  ""On a technical basis, you're going to want to watch the $250 level,""  Matt Maley  , equity strategist at Miller Tabak, told CNBC's ""  Trading Nation  "" on Tuesday.  Tesla fell below those levels in early April for the first time since trading around the $250 mark in March 2017."
TSLA,2018-05-02 17:20:00 +0000,"rose 4.4% after the iPhone maker's fiscal-second quarter earnings beat Wall Street estimates.  The Federal Reserve is expected to keep interest rates unchanged when it makes an announcement at 2 p.m. ET on Wednesday.  Stocks wavered on Wednesday, May 2, ahead of an announcement on interest rates from the Federal Reserve and as shares of Apple Inc."
TSLA,2018-05-02 16:40:00 +0000,Tesla Q1 Results Beat Wall Street Estimates
TSLA,2018-05-02 16:40:00 +0000,Tesla Q1 Results Beat Wall Street Estimates
TSLA,2018-05-02 16:39:25 +0000,The perennial tug-of-war between Tesla Inc. bulls and bears is moving toward a potential pivot point with short-sellers digging in deep.
TSLA,2018-05-02 16:25:00 +0000,"Gordon Johnson, Vertical Research Group, discusses his call for Tesla ahead of its earnings report."
TSLA,2018-05-02 16:12:00 +0000,"A hydrogen truck startup has sued electric vehicle maker Tesla for $2 billion over allegedly copying their designs for the Tesla Semi.  Nikola Motor Company - which uses the first name of the famous inventor that Elon Muskâ€™s company is named after - claims that three design patents of its Nikola One truck were borrowed for Teslaâ€™s truck, which was unveiled one year after the alternative fuel vehicle.  â€œThe Tesla Semi is substantially similar to Nikolaâ€™s unique design, and Tesla copied Nikolaâ€™s patents,â€ù the lawsuit states."
TSLA,2018-05-02 16:02:00 +0000,"rose 4.1% after the iPhone maker's fiscal-second quarter earnings beat Wall Street estimates.  The Federal Reserve is expected to keep interest rates unchanged when it makes an announcement at 2 p.m. ET on Wednesday.  Stocks traded lower Wednesday, May 2, with shares of Apple Inc."
TSLA,2018-05-02 16:00:11 +0000,"The companyâ€™s ace in the hole â€” software and services â€” could earn it a higher price-to-earnings multiple over the next few years, says Nigam Arora."
TSLA,2018-05-02 15:59:45 +0000,"Elon Musk started Tesla Inc. with a goal of accelerating the switch to electric cars by about a decade.  Starting with Jaguarâ€™s I-Pace crossover and later this year Audiâ€™s Q6 e-tron, virtually every major carmaker is rolling out stylish, sporty electric vehicles in the mold of his Models S, X and 3.  Unlike Tesla, they have roughly a century of experience launching models every few months and can spread development costs across a broad portfolio."
TSLA,2018-05-02 15:51:00 +0000,"Investing.com - Tesla (NASDAQ:TSLA)'s ability to meet its Model 3 sedan production goal on a sustained basis is key to the cash-burning company's ability to raise new capital.The automaker has $1.15 billion dollars in convertible debt coming due in the next 10 months: $230 million in November and $920 million in March 2019. &quot;If they do need to raise capital, having a reasonable run rate for production of the model 3 will make a difference,&quot; says Bruce Clark of Moody's Investor Service.Tesla's inability to meet its production target prompted Moody's to downgrade the company's debt in March, at which time it also lowered its credit outlook. The ratings service warned that it could do it again if there are shortfalls from Tesla's new, lowered production target of 2,500 vehicles a week.With interest rates on the rise, Tesla will want as much credibility as possible when it's time to raise more money, because higher borrowing costs are already a given."
TSLA,2018-05-02 15:38:00 +0000,"rose 4.1% after the iPhone maker's fiscal-second quarter earnings beat Wall Street estimates.  The Federal Reserve is expected to keep interest rates unchanged when it makes an announcement at 2 p.m. ET on Wednesday.  Stocks traded mixed Wednesday, May 2, with shares of Apple Inc."
TSLA,2018-05-02 14:56:00 +0000,"WithÂ Tesla (TSLA) reporting after the close today, it's easy to forget about Ford MotorÂ (F), but that would be a mistake, saysÂ UBS's Colin Langan.  Langan reiterated a Buy rating and $15 price target on Ford Wednesday, writing that it may finally be able to close the gap with larger rivalÂ General MotorsÂ (GM).  First, the bad news: Investors are skeptical of Ford's turnaround, even with its plans to boost margins from 6.1% to 8%, and employee morale doesn't seem to have caught up with the targets either."
TSLA,2018-05-02 14:51:00 +0000,"Short interest in Tesla Inc. ( TSLA) is surging to record highs ahead of the electric automakerâ€™s first-quarter earnings.  Short sellers held 38 million shares in short bets against Tesla as of April 13, or more than 30% of the shares available for trading, Barronâ€™s reports, a bug jump fromÂ 27 million shares in short bets last September.  Traders shorting the stock are skeptical that Tesla can maintain its valuation as it runsÂ through cash while trying to meet production goals."
TSLA,2018-05-02 14:48:17 +0000,Tesla is set to report first-quarter earnings after the market close Wednesday at a critical juncture for the electric-car manufacturer.
TSLA,2018-05-02 14:30:00 +0000,"CEO Elon Musk peddles in the promises of a brighter future.  According to a recent piece from innovation expert Steve Blank in the Harvard Business Review, Musk draws distinct similarities to William ""Billy"" Durant, the original startup leader who got the company that would become General Motors Co.  If you haven't heard of Durant, you're likely not alone."
TSLA,2018-05-02 14:20:00 +0000,"has been sued by hydrogen truck startup Nikola Motors for $2 billion over patent infringement claims.  Nikola, which was founded in 2014, first unveiled the design for its electric semi truck in May 2016.  The company said Tesla tried to poach the company's chief engineer a few months later."
TSLA,2018-05-02 14:11:18 +0000,"May.02 -- Gene Munster, co-founder of Loup Ventures, discusses surprises in Apple's results and previews Tesla results and projections for Model 3 production. He speaks on &quot;Bloomberg Daybreak: Americas.&quot;"
TSLA,2018-05-02 14:11:11 +0000,"Gene Munster, co-founder of Loup Ventures, discusses surprises in Apple's results and previews Tesla results and projections for Model 3 production. He speaks on ""Bloomberg Daybreak: Americas."" ..."
TSLA,2018-05-02 14:10:00 +0000,"Shares of Tesla, Inc. ( TSLA), the maker of luxury electric automobiles and solar panels for the home, set a 2018 high of $360.50 on Jan. 23.  Tesla stock was yet not ready to lose its momentum, and shares set a secondary high of $359.99 on Feb. 27.  Analysts expect Tesla to post a loss of between $3.44 and $3.60 perÂ share when the company reports first quarter results on Wednesday."
TSLA,2018-05-02 13:59:00 +0000,"rose 3.8% after the iPhone maker's fiscal-second quarter earnings beat Wall Street estimates.  The Federal Reserve is expected to keep interest rates unchanged when it makes an announcement at 2 p.m. ET on Wednesday.  Stocks traded mostly lower Wednesday, May 2, with shares of Apple Inc."
TSLA,2018-05-02 13:52:35 +0000,"By now, investors have come to expect a similar pattern from Tesla CEO Elon Musk: His company reports an eye-popping quarterly loss, followed by a pledge that next quarter will be better."
TSLA,2018-05-02 13:29:00 +0000,"Tesla reports earnings on Wednesday and while the company may be a hot mess these days, it's still pretty great to be CEO Elon Musk. Watch out video and find out why -- in 10 seconds!"
TSLA,2018-05-02 13:21:33 +0000,"Tesla insists it wonâ€™t run of money, but banks and analysts are nervously watching as the electric carmaker burns through its $4.2 billion cash pile. Some say Tesla wonâ€™t generate enough revenue to replenish its hoard before it will be forced to raise extra cash from investors, yet again. In March, investment bank Jefferies andâ€_"
TSLA,2018-05-02 13:21:33 +0000,"Tesla insists it wonâ€™t run of money, but banks and analysts are nervously watching as the electric carmaker burns through its $4.2 billion cash pile. Some say Tesla wonâ€™t generate enough revenue to replenish its hoard before it will be forced to raise extra cash from investors, yet again. In March, investment bank Jefferies andâ€_"
TSLA,2018-05-02 13:00:15 +0000,"U.S. stock-index futures were mostly flat on Wednesday, although a blowout quarter at Apple helped to lift technology stocks in premarket trading, which in turn supported futures for the Nasdaq-100.  Appleâ€™s quarterly report could help give the market a win today, though the Federal Reserveâ€™s latest signals might end up spoiling the mood.  The social media company announced it will enter the dating world later this year."
TSLA,2018-05-02 13:00:05 +0000,"always wanted to go to Texas Tech University and major in something related to science and technology.  Inc. are seeking recruits with specialized skills in renewable energy, even as some oil-and-gas companies pull back on hiring graduates in fields such as geology as they automate more tasks.  Majoring in green energy poses risksâ€”the jobs usually donâ€™t pay as well as starting positions in oil and gas, and it remains a small, albeit growing, industry."
TSLA,2018-05-02 13:00:00 +0000,I do not like managing a position in this name. It is always stressful.
TSLA,2018-05-02 11:49:24 +0000,"Tesla needs a COO.  Itâ€™s remarkable how negative hype mounts when youâ€™re running the worldâ€™s hottest car company, and canâ€™t seem to hit production targets for your best-selling â€” actually, that is the most-ordered, since Tesla canâ€™t sell them until it builds them â€” model, the $35,000-and-up Model 3 sedan.  Unfilled orders that made Tesla miss production targets for the first quarter, and will lead to yet another missed earnings forecast."
TSLA,2018-05-02 11:49:24 +0000,"Tesla needs a COO.  Itâ€™s remarkable how negative hype mounts when youâ€™re running the worldâ€™s hottest car company, and canâ€™t seem to hit production targets for your best-selling â€” actually, that is the most-ordered, since Tesla canâ€™t sell them until it builds them â€” model, the $35,000-and-up Model 3 sedan.  Unfilled orders that made Tesla miss production targets for the first quarter, and will lead to yet another missed earnings forecast."
TSLA,2018-05-02 11:29:03 +0000,"A self-described â€œfinancial nerdâ€ù with a YouTube channel and a passion for Tesla Inc. waged an online campaign that succeeded in its quest Monday evening: Chief Executive Elon Musk agreed to answer a question from the investors during the Silicon Valley car makerâ€™s post-earnings conference call.  Members of the media and retail investors are not usually allowed access to the callâ€™s queue.  Reporters have had questions answered in at least one, apparently isolated, instance, and no retail investors have gone through during the call."
TSLA,2018-05-02 11:29:03 +0000,"A self-described â€œfinancial nerdâ€ù with a YouTube channel and a passion for Tesla Inc. waged an online campaign that succeeded in its quest Monday evening: Chief Executive Elon Musk agreed to answer a question from the investors during the Silicon Valley car makerâ€™s post-earnings conference call.  Members of the media and retail investors are not usually allowed access to the callâ€™s queue.  Reporters have had questions answered in at least one, apparently isolated, instance, and no retail investors have gone through during the call."
TSLA,2018-05-02 11:27:00 +0000,"Tesla (TSLA)Â is scheduled to report first-quarter results on Wednesday after the bell.  Come Wednesday, Chief Executive Elon Musk has a clear mission: Assuage investors that previous production kinks with the Model 3 have been ironed out.  In a leaked emailed memo to employees reportedly from Musk, the CEO said that Tesla is set to increase Model 3 production to 3,000 to 4,000 sedans a week in May, and it is aiming at a â€œsteadyâ€ù production run-rate of 6,000 Model 3s a week by the end of the year."
TSLA,2018-05-02 11:27:00 +0000,"Tesla (TSLA)Â is scheduled to report first-quarter results on Wednesday after the bell.  Come Wednesday, Chief Executive Elon Musk has a clear mission: Assuage investors that previous production kinks with the Model 3 have been ironed out.  In a leaked emailed memo to employees reportedly from Musk, the CEO said that Tesla is set to increase Model 3 production to 3,000 to 4,000 sedans a week in May, and it is aiming at a â€œsteadyâ€ù production run-rate of 6,000 Model 3s a week by the end of the year."
TSLA,2018-05-02 11:23:00 +0000,futures rose 25 points after Apple said it would buy back $100 billion of its shares and issued revenue guidance for its fiscal third quarter that exceeded expectations.  The U.S. economic calendar on Wednesday includes an announcement on interest rates from the Federal Reserve at 2 p.m. ET.
TSLA,2018-05-02 11:03:10 +0000,"Where Are We Headed Today? Thus Spake Apple Apple Inc. (NASDAQ:AAPL) came in line with iPhone sales expectations yesterday, and together with an earnings beat after market close, the upbeat report precipitated a huge sigh of relief from tech investors that resulted in a 1.3% climb for the Nasdaq (NASDAQ:QQQ) yesterday. Meanwhile, countervailing pressures in [â€_] The post Apple Reassures, Musky Smells, Fannie on Housing and an Indian Bidding War appeared first on Market Exclusive."
TSLA,2018-05-02 11:00:00 +0000,"The fact that the only Model 3 Tesla is so far willing to make starts at $49,000 and thus isn't ""mass-market""-- and even at that price it won't be EBIT (earnings before interest and taxes) positive and thus will just add to the company's losses-- are topics for a different article.  This is despite the fact that in the days leading up to Tesla's 2016 financing-- shortly after beginning to accept Model 3 reservations-- Musk tweeted updated (and increasingly larger) figures as often as every few hours in a blatant effort to pump Tesla's stock in order to improve its financing terms.  There are widespread reports on Tesla forums (and in long-term reviews) that despite favorable initial driving impressions, the severely under-tested car is quite a lemon..."
TSLA,2018-05-02 10:24:00 +0000,Tesla Denies Stealing From Nikola
TSLA,2018-05-02 10:24:00 +0000,Tesla Denies Stealing From Nikola
TSLA,2018-05-02 10:16:15 +0000,"Tesla is expected to post an adjusted-loss of $3.54 a share, according to analysts surveyed by FactSet, compared with an adjusted loss of $1.33 a share a year earlier.  Tesla said last month that total vehicle deliveries, including 8,180 units of the new Model 3 sedan, rose 20% to 29,980.  Â Teslaâ€™s remaining cash pile and projected burn rate is top of mind for investors.Â Will it need to raise more cash to crank out the Model 3?"
TSLA,2018-05-02 10:16:00 +0000,"Electric-hydrogenÂ startup Nikola Motor Company is suing Tesla Inc. ( TSLA) for allegedly stealing its design.  In the court filing, Nikola inserted a photo of its truck alongside the Tesla Semi to illustrate the similarities between the two models."
TSLA,2018-05-02 10:15:02 +0000,Kadina Group President Gary B. Smith on the outlook for Apple and Tesla.
TSLA,2018-05-02 09:27:17 +0000,"Startup claims Tesla Semi is based on its patented designsAFP/Tesla CEO Elon Musk unveils Teslaâ€™s new Semi electric truck in November.  Tesla Inc. is being sued for more than $2 billion by electric-hydrogen truck startup Nikola Motor Co., which is claiming its patents were infringed.  In a lawsuit filed Tuesday in Arizona, Nikola claims Tesla (TSLA)Â  copied the design of its big rigs, which Nikola first unveiled in May 2016."
TSLA,2018-05-02 07:55:50 +0000,"Nikola Motor Co., a hydrogen truck startup, is suing Tesla Inc. for $2 billion, alleging billionaire Elon Muskâ€™s company willfully infringed on its patents.  The lawsuit filed by Nikola Corp. on Tuesday in Arizona alleged that Tesla copied its designs for an electric semi truck unveiled in November.  The four-year-old startup alleges similarities in the front fenders, wraparound windshields, doors, and other aerodynamic features of its Nikola One hydrogen-electric hybrid truck, revealed in 2016."
TSLA,2018-05-02 07:20:02 +0000,Nikola claims Tesla copied key design features of its truck.
TSLA,2018-05-02 07:00:12 +0000,"Between now and then, investors, customers, followers and doubters will be chattering about what Chief Executive Officer Elon Musk has in store come late afternoon.  Given the tumult of recent weeks, the main focus will likely be on production of the Model 3, the key to Teslaâ€™s plan to bring electric vehicles to the masses and eventually reach profitability.  The Tesla CEOÂ hasÂ said automated assembly line components from Germany would arrive at the battery plant by March."
TSLA,2018-05-02 06:44:42 +0000,"Tesla's Semi, its first electric heavy duty truck, is ""substantially"" similar to Nikola's design, Nikola Motor said in a court filing.  Salt Lake City, Utah-based Nikola claims it was issued six design patents by the U.S. Patent and Trademark Office between February and April 2018 for its wrap windshield, mid-entry door, fuselage, fender, side cladding and the overall design of the Nikola One.  ""Nikola estimates its harm from Tesla's infringement to be in excess of $2 billion,"" it said in the filing."
TSLA,2018-05-02 05:08:59 +0000,"Tesla's Semi, its first electric heavy duty truck, is ""substantially"" similar to Nikola's design, Nikola Motor said in a court filing.  Salt Lake City, Utah-based Nikola claims it was issued six design patents by the U.S. Patent and Trademark Office between February and April 2018 for its wrap windshield, mid-entry door, fuselage, fender, side cladding and the overall design of the Nikola One."
TSLA,2018-05-02 04:57:13 +0000,"Tesla's Semi, its first electric heavy duty truck, is ""substantially"" similar to Nikola's design, Nikola Motor said in a court filing.  Salt Lake City, Utah-based Nikola claims it was issued six design patents by the U.S. Patent and Trademark Office between February and April 2018 for its wrap windshield, mid-entry door, fuselage, fender, side cladding and the overall design of the Nikola One.  ""Nikola estimates its harm from Tesla's infringement to be in excess of $2 billion,"" it said in the filing."
