TICKER,PUBLICATION_DATE,SUMMARY
AAPL,2018-02-01 04:46:19 +0000,"Some Asian stock markets rebounded after the broad pullback that started the week, but Chinese equities weakened again following another muted manufacturing reading, weighing on Hong Kong stocks."
AAPL,2018-02-01 04:31:12 +0000,"China's smartphone market in 2017 was weaker than expected with 4G handset shipments down 11 percent, according to Bernstein analyst Stacy Rasgon.  ""Performance of the current quarter is weighed down by Apple and China,"" Stifel analyst Kevin Cassidy said."
AAPL,2018-02-01 03:10:19 +0000,0 25 Wally Weitz Value Investor Buys Amazon 4 45 Is It Time To Join The Growth Trend 8 00 In Depth Look At The FANG Stocks 16 00 Episode Roundup 160 FB GOOGL NVDA AMZN AAPL Welcome to Episode 79 of the Value Investor
AAPL,2018-02-01 03:10:19 +0000,0 25 Wally Weitz Value Investor Buys Amazon 4 45 Is It Time To Join The Growth Trend 8 00 In Depth Look At The FANG Stocks 16 00 Episode Roundup 160 FB GOOGL NVDA AMZN AAPL Welcome to Episode 79 of the Value Investor
AAPL,2018-02-01 02:07:26 +0000,"Apple is cooperating with U.S. government inquiries into its secret slowdown of older iPhones, further complicating its efforts to move past an issue that irked customers whose devices bogged down. The ..."
AAPL,2018-02-01 02:07:14 +0000,"SAN FRANCISCO (AP) â€” Apple is cooperating with U.S. government inquiries into its secret slowdown of older iPhones, further complicating its efforts to move past an issue that irked customers whose devices bogged down."
AAPL,2018-02-01 02:05:24 +0000,"China's smartphone market in 2017 was weaker than expected with 4G handset shipments down 11 percent, according to Bernstein analyst Stacy Rasgon.  ""Performance of the current quarter is weighed down by Apple and China,"" Stifel analyst Kevin Cassidy said.  ""If there wasn't the Broadcom bid the stock might be down 5 percent instead ... I don't think investors are focused really on the near term operating results or even guidance at this point,"" he said."
AAPL,2018-02-01 01:56:21 +0000,"Apple Inc. shares fell in late trading Wednesday after chip supplier Qualcomm Inc. reported that a large customer pared orders more than expected in the quarter. Qualcomm, which reported earnings Wednesday ..."
AAPL,2018-02-01 01:39:00 +0000,Going into a new business could be Fitbit&apos;s savior.
AAPL,2018-02-01 01:37:27 +0000,"The disputes over the practices have even weakened Qualcomm's financials enough to make it the target of a $103 billion (72.73 billion pounds) hostile takeover bid from Broadcom Ltd (AVGO.O).  Qualcomm, the world's biggest supplier of mobile phone chips, said it has amended its patent licensing Samsung Electronics Co Ltd <005930.KS>, the world's No. 1 mobile handset maker.  The news came just before Qualcomm released its fiscal first-quarter earnings, which were weighed down by its wide-ranging legal dispute with Apple and a weak sales outlook for smart phones sales in China."
AAPL,2018-02-01 01:08:17 +0000,Tomorrow after the close Apple NASDAQ AAPL will report fiscal first quarter earnings for the all important holiday shopping season We re talking about the quarter in which the company launched its iPhone X the new 1 000 flagship packed with 3D sensing and facial
AAPL,2018-02-01 01:08:17 +0000,Tomorrow after the close Apple NASDAQ AAPL will report fiscal first quarter earnings for the all important holiday shopping season We re talking about the quarter in which the company launched its iPhone X the new 1 000 flagship packed with 3D sensing and facial
AAPL,2018-02-01 01:06:58 +0000,Thank you Janet Perhaps the greatest achievement by Janet Yellen during her tenure was being decisive in not moving too fast on raising short term interest rates ibd display video id 2382612 width 50 float left autostart true 160 Wednesday as Yellen presided over her
AAPL,2018-02-01 01:06:58 +0000,Thank you Janet Perhaps the greatest achievement by Janet Yellen during her tenure was being decisive in not moving too fast on raising short term interest rates ibd display video id 2382612 width 50 float left autostart true 160 Wednesday as Yellen presided over her
AAPL,2018-02-01 00:38:29 +0000,"Qualcomm Inc. and Broadcom Ltd., key suppliers to Apple Inc., have implied that orders related to the iPhone tailed off more than normal at this time of year."
AAPL,2018-02-01 00:08:34 +0000,Shares of Apple AAPL have soared nearly 37 over the last year but within the last four weeks the tech power s stock price has dipped more than 3 as its fiscal first quarter earnings report approaches Some investors have grown nervous ahead of Apple s Q1 announcement scheduled for
AAPL,2018-02-01 00:08:34 +0000,Shares of Apple AAPL have soared nearly 37 over the last year but within the last four weeks the tech power s stock price has dipped more than 3 as its fiscal first quarter earnings report approaches Some investors have grown nervous ahead of Apple s Q1 announcement scheduled for
AAPL,2018-01-31 23:31:00 +0000,Get an inside look at some of The Motley Fool&apos;s stock recommendations.
AAPL,2018-01-31 23:31:00 +0000,"The iPhone X was expected to lead a resurgence in Appleâ€™s market share, and while the iOS powered smartphone sales are on the rise, the phenomenal growth expected by the financial markets has not arrived."
AAPL,2018-01-31 23:19:00 +0000,And what to look for.
AAPL,2018-01-31 23:08:53 +0000,"Treasury Secretary Steven Mnuchin met with chief executives including Apple Inc.â€™s Tim Cook, Pfizer Inc.â€™s Ian Read and Barclays Plcâ€™s Jes Staley in the weeks before the Trump administration released its first outline for the Republican tax overhaul that passed in December.  The Treasury Department disclosed Mnuchinâ€™s calendar for the first half of 2017 on its website Wednesday."
AAPL,2018-01-31 23:08:38 +0000,Shares of Apple AAPL have slipped 3 over the last four weeks in the lead up to the tech giant s fiscal first quarter earnings announcement on Thursday afternoon Many investors have grown apprehensive based on reports that Apple s much anticipated iPhone X has failed to live up to Wall
AAPL,2018-01-31 23:08:38 +0000,Shares of Apple AAPL have slipped 3 over the last four weeks in the lead up to the tech giant s fiscal first quarter earnings announcement on Thursday afternoon Many investors have grown apprehensive based on reports that Apple s much anticipated iPhone X has failed to live up to Wall
AAPL,2018-01-31 22:36:18 +0000,"Chipmaker Qualcomm Inc's  earnings and revenue exceeded Wall Street forecasts for the  first fiscal quarter as demand surged for its chips used in  smartphones and cars, making up for a fall in licensing revenue.  Qualcomm is trying to convince shareholders that it can  boost earnings as a standalone company through a $1 billion cost  reduction plan and by resolving license disputes including a  high-profile patent battle with Apple Inc.  Qualcomm expects $4.8 billion to $5.6 billion in  second-quarter revenue and adjusted earnings per share of 65  cents to 75 cents."
AAPL,2018-01-31 22:22:00 +0000,"[Updates with stock price change after-hours at bottom of post.]  With shares of QorvoÂ (QRVO) rebounding after a disappointing forecast this afternoon, some investors may be agreeing with Cody AcreeÂ of Drexel Hamilton, who thinks bad news is already in the share price.  Qorvo stock initially traded lower after it reported  fiscal Q3 results that topped analystsâ€™ expectations, but offered an outlook for this quarterâ€™s revenue 16% lower than consensus.  Qorvo management pointed to weakening handset sales, and the immediate implication is the outlook is affected by Qorvoâ€™s biggest customer, AppleÂ (AAPL), about whom analysts continue to ratchet lower their expectations for March-quarter iPhone sales."
AAPL,2018-01-31 22:14:51 +0000,"The S&P 500 (VOO) index recorded its 13th record high this week.Â On January 26, 2018, it rose 1.2%, its biggest gain in the last 11 months.  The surge pushed its 14-day RSI (relative strength index) to 86.7, putting it in an overbought category.  Microsoft (MSFT) announced its fiscal 2Q18 earnings on January 31, 2018."
AAPL,2018-01-31 22:10:02 +0000,"Despite posting growth after 22 quarters, IBM reported a loss on a GAAP basis due to one-time tax of $5.5 billion on account of the new tax bill.  The tax bill that was passed in December 2017Â boosted the stock market.  The stock market rally could continue this year, as the tax bill is likely to encourage companies to bring billions of dollars of cash back to the US."
AAPL,2018-01-31 22:09:50 +0000,Here s your Investing Action Plan for Thursday what you need to know as an investor for the coming day ibd display video id 3117550 width 50 float left autostart true The day in earnings will start with Chinese tech giant Alibaba BABA and end with U S tech
AAPL,2018-01-31 22:09:50 +0000,Here s your Investing Action Plan for Thursday what you need to know as an investor for the coming day ibd display video id 3117550 width 50 float left autostart true The day in earnings will start with Chinese tech giant Alibaba BABA and end with U S tech
AAPL,2018-01-31 22:09:07 +0000,A Wall Street firm on Wednesday downgraded Apple AAPL stock and slashed its price target on concerns that the iPhone maker is hitting a plateau BMO Capital Markets analyst Tim Long lowered his rating on Apple to market perform or neutral from outperform and cut his
AAPL,2018-01-31 22:09:07 +0000,A Wall Street firm on Wednesday downgraded Apple AAPL stock and slashed its price target on concerns that the iPhone maker is hitting a plateau BMO Capital Markets analyst Tim Long lowered his rating on Apple to market perform or neutral from outperform and cut his
AAPL,2018-01-31 22:08:46 +0000,Amazon AMZN was rated as the world s most valuable brand knocking Google from the top spot down to third while Apple AAPL maintained a tentative hold on second place The Brand Finance Global 500 report placed a value on the Amazon brand at 150 8 billion a
AAPL,2018-01-31 22:08:46 +0000,Amazon AMZN was rated as the world s most valuable brand knocking Google from the top spot down to third while Apple AAPL maintained a tentative hold on second place The Brand Finance Global 500 report placed a value on the Amazon brand at 150 8 billion a
AAPL,2018-01-31 21:46:18 +0000,Equities in the U S advanced snapping a two day losing skid and recovering after earlier losses that came on the heels of the Federal Reserve s interest rate meeting The blue chip Dow Jones Industrial Average was propped up by strong earnings from airplane maker Boeing BA while the S amp
AAPL,2018-01-31 21:46:18 +0000,Equities in the U S advanced snapping a two day losing skid and recovering after earlier losses that came on the heels of the Federal Reserve s interest rate meeting The blue chip Dow Jones Industrial Average was propped up by strong earnings from airplane maker Boeing BA while the S amp
AAPL,2018-01-31 21:46:09 +0000,"Shares of Apple (AAPL) have soared nearly 37% over the last year, but within the last four weeks, the tech power&apos;s stock price has dipped more than 3% as its fiscal first-quarter earnings report approaches."
AAPL,2018-01-31 21:45:09 +0000,"Intel (INTC), Netflix (NFLX) and Lam Research (LRCX) earnings, Facebook (FB), Twitter (TWTR) and Alphabet (GOOGL) statements published by Congress and Amazon Go launch were the top news last week."
AAPL,2018-01-31 21:35:00 +0000," Shares of wireless chip makerÂ QorvoÂ (QRVO) predawn 52 cents, or 0.7%, at $71.25, after the company this afternoon reported fiscal Q3Â revenue and ..."
AAPL,2018-01-31 21:12:00 +0000,Stocks rebounded on Wednesday.
AAPL,2018-01-31 21:08:05 +0000,The major stock indexes were modestly higher heading into the close after briefly turning negative following the Federal Reserve s policy meeting The central bank left its key lending rate unchanged at 1 25 to 1 5 but made slightly more hawkish comments about inflation Before
AAPL,2018-01-31 21:08:05 +0000,The major stock indexes were modestly higher heading into the close after briefly turning negative following the Federal Reserve s policy meeting The central bank left its key lending rate unchanged at 1 25 to 1 5 but made slightly more hawkish comments about inflation Before
AAPL,2018-01-31 21:06:49 +0000,General Electric GE may be removed from the Dow Jones industrial average to which it has belonged for more than 110 years according to a Wall Street analyst ibd display video id 3037819 width 50 float left autostart true GE is one of the original members of the Dow
AAPL,2018-01-31 21:06:49 +0000,General Electric GE may be removed from the Dow Jones industrial average to which it has belonged for more than 110 years according to a Wall Street analyst ibd display video id 3037819 width 50 float left autostart true GE is one of the original members of the Dow
AAPL,2018-01-31 20:42:08 +0000,Shares of Apple (AAPL) have slipped 3% over the last four weeks in the lead up to the tech giant&apos;s fiscal first-quarter earnings announcement on Thursday afternoon. Many investors have grown apprehensive based on reports that Apple&apos;s much-anticipated iPhone X has failed to live up to Wall Street sales expectations.
AAPL,2018-01-31 20:30:00 +0000,"Apple will publish its fiscal Q1 results on February 1, reporting on an eventful quarter for its iPhone business, which saw the launch of the flagship iPhone X and the first full quarter of sales of the iPhone 8 smartphone."
AAPL,2018-01-31 20:15:02 +0000,"Key Trends in Tech and Media: Netflix, Qualcomm, and Alphabet"
AAPL,2018-01-31 20:05:00 +0000,The iPhoneâ€™s average selling price has a meaningful impact to Appleâ€™s revenue and EPS. If it can reach $800 the resulting $12 in EPS for fiscal 2018 could help mitigate concerns about the iPhoneâ€™s unit sales.
AAPL,2018-01-31 19:44:00 +0000,"Tim Long, BMO Capital Markets senior analyst, explains his firm's downgrade of Apple to market perform ahead of earnings."
AAPL,2018-01-31 19:43:40 +0000,Shares of Apple AAPL were slightly higher in early morning trading Wednesday just one day before the company is slated to release its fiscal first quarter earnings report Apple has hogged headlines for all the wrong reasons lately so investors will want to see whether the tech behemoth
AAPL,2018-01-31 19:43:40 +0000,Shares of Apple AAPL were slightly higher in early morning trading Wednesday just one day before the company is slated to release its fiscal first quarter earnings report Apple has hogged headlines for all the wrong reasons lately so investors will want to see whether the tech behemoth
AAPL,2018-01-31 19:32:45 +0000,"Options market traders expect  shares of the biggest U.S. technology companies, including Apple  Inc and Facebook Inc, to react more strongly to  quarterly results than they have on average over the past two  years, data showed on Wednesday.  Expectations for increased turbulence in stock trading rises  ahead of earnings, but traders have bid up volatility to  multi-quarter highs, New York-based options analytics firm Trade  Alert data showed.  Apple, Facebook, Microsoft Corp, Google parent  Alphabet Inc and AT&T Inc, which account for  nearly half of the $21.2 billion Technology Select Sector SPDR  Fund, are expected to post results Wednesday through  Thursday."
AAPL,2018-01-31 19:19:00 +0000,It's an embarrassment of riches as the five largest U.S. companies by market cap -- plus one of China's biggest tech companies -- all report earnings within the next 26 hours.
AAPL,2018-01-31 19:00:00 +0000,"The shares are trading at about 28 times core commerce earnings expectations, well below Alibaba's expected 2018 commerce growth rate of 40%, he says.  Alibaba has a similar mix of businesses toÂ Amazon.com  Â (AMZN), with a core focus on retail sales, and growing interests in cloud computing, and digital media and entertainment.  Alibaba is certainly growing its customer base, but it's also gotten better at turning browsers into buyers, by using technology to customize recommendations."
AAPL,2018-01-31 18:45:42 +0000,Every day Wall Street analysts upgrade some stocks downgrade others and initiate coverage on a few more But do these analysts even know what they re talking about Today we re taking one high profile Wall Street pick and putting it under the microscope We re still
AAPL,2018-01-31 18:45:42 +0000,Every day Wall Street analysts upgrade some stocks downgrade others and initiate coverage on a few more But do these analysts even know what they re talking about Today we re taking one high profile Wall Street pick and putting it under the microscope We re still
AAPL,2018-01-31 18:42:58 +0000,"Key Trends in Tech and Media: Netflix, Qualcomm, and Alphabet"
AAPL,2018-01-31 18:36:44 +0000,"Apple will announce first quarter earnings tomorrow for its fiscal year ending Sept. 30. If Appleâ€™s guidance from its last earnings report is to be believed, then this will likely be the companyâ€™s best quarter for revenue ever. The company said last November it expected to generate between $84 billion and $87 billion this quarter,â€_"
AAPL,2018-01-31 18:12:00 +0000,Qualcomm Projects Q2 Adj. EPS To Decline 44% - 51% YoY
AAPL,2018-01-31 18:12:00 +0000,Qualcomm Projects Q2 Adj. EPS To Decline 44% - 51% YoY
AAPL,2018-01-31 18:07:00 +0000,Jan.31 -- Bloomberg Intelligence's Paul Sweeney previews this week's big tech earnings reports with Vonnie Quinn on &quot;Bloomberg Markets: European Close.&quot;
AAPL,2018-01-31 17:47:37 +0000,Apple confirms it's fielding questions from the Justice Department and the SEC over its slowing down of iPhones.
AAPL,2018-01-31 17:43:31 +0000,Shares of Apple AAPL opened slightly higher on Wednesday as the market gears up for the tech behemoth s fiscal first quarter earnings announcement tomorrow afternoon Apple s report promises to be one the most important events on Wall Street this week so investors will definitely want to keep
AAPL,2018-01-31 17:43:31 +0000,Shares of Apple AAPL opened slightly higher on Wednesday as the market gears up for the tech behemoth s fiscal first quarter earnings announcement tomorrow afternoon Apple s report promises to be one the most important events on Wall Street this week so investors will definitely want to keep
AAPL,2018-01-31 17:33:54 +0000,"Apple Inc (NASDAQ: AAPL ) reports first-quarter earnings for fiscal 2018 after the closing bell on Thursday, Feb. 1. Â Over the past few weeks, the stock has been a bit more volatile amid a couple of analyst ..."
AAPL,2018-01-31 17:19:05 +0000,"Shares of Apple (AAPL) were slightly higher in early morning trading Wednesday, just one day before the company is slated to release its fiscal first-quarter earnings report. Here&apos;s everything you need to know before the company reports."
AAPL,2018-01-31 17:06:00 +0000,"Apple Inc. (NASDAQ: AAPL )'s valuation implies a "" declining growth in hardware "" moving forward, but this is unwarranted, according to Bank of America Merrill Lynch.Â  The Analyst Bank of America's ..."
AAPL,2018-01-31 16:59:00 +0000,"CNBC brings you fast, accurate, and actionable business news and market updates."
AAPL,2018-01-31 16:55:07 +0000,Canadian banker sees &quot;secular changes&quot; hobbling Apple&apos;s growth.
AAPL,2018-01-31 16:54:00 +0000,"Here are the odds of getting a shiny during Pokemon GO's Community Day. With a little work, it's practically a guarantee."
AAPL,2018-01-31 16:46:00 +0000,"Apple Inc. reports earnings after the closing bell on Thursday, February 1. The stock has pulled back from its recent all-time high amid reports of iPhone X production cuts. Hereâ€™s a look at what might be expected from this quarterâ€™s report."
AAPL,2018-01-31 16:42:34 +0000,It&apos;s a response to the Justice Department investigating iPhone throttling.
AAPL,2018-01-31 16:25:11 +0000,"Jan.31 -- Steven Pelayo, regional head of technology at HSBC Equity Research, previews Apple's fiscal first-quarter results and looks at the issues impacting the stock. He speaks with Bloomberg's Jonathan Ferro on &quot;Bloomberg Markets: The Open.&quot; Pelayo, his family, and firm, do not own shares of Apple, but his firm has an investment banking relationship with the company."
AAPL,2018-01-31 16:16:00 +0000,"CNBC Tech Check Morning Edition: January 31, 2018||3000689501."
AAPL,2018-01-31 16:07:04 +0000,Shares of Apple (AAPL) opened slightly higher on Wednesday as the market gears up for the tech behemoth&apos;s fiscal first-quarter earnings announcement tomorrow afternoon. Here are three things to know ahead of the Q1 report.
AAPL,2018-01-31 16:00:00 +0000,But this Fool thinks this report is unlikely to be true.
AAPL,2018-01-31 15:53:00 +0000,"Apple is expected to report earnings of $3.82/share on $85.80 billion in revenue. Meanwhile, the so-called Whisper number is $3.94. The Whisper number is the Street's unofficial view on earnings."
AAPL,2018-01-31 15:48:42 +0000,Investors are always looking for stocks that are poised to beat at earnings season and Apple Inc AAPL may be one such company The firm has earnings coming up pretty soon and events are shaping up quite nicely for their report That is because Apple is seeing favorable earnings
AAPL,2018-01-31 15:44:49 +0000,Most investors recognize Microsoft NASDAQ MSFT as the company that dominates PCs with the Windows operating system owns the productivity software market with Office ranks second in the cloud platform race with Azure and sells the Xbox One the second best selling gaming console
AAPL,2018-01-31 15:40:46 +0000,Wall Street is nervous.
AAPL,2018-01-31 15:21:37 +0000,"Jan.31 -- Bloomberg Gadflyâ€™s ShiraÂ Ovide and Darren Chervitz, portfolio manager at Jacob Asset Management,Â discuss Amazonâ€™s new health-care venture and the outlook for its cloud business. They speak with Bloombergâ€™s Alix Steel on &quot;Bloomberg Daybreak: Americas.&quot; (Ovide is a Bloomberg Gadfly columnist. The opinions expressed are her own.)Â "
AAPL,2018-01-31 15:13:09 +0000,"Investigators with the U.S. Department of Justice and the Securities and Exchange Commission have opened up a preliminary probe into Appleâ€™s decision to intentionally slow down iPhones with aging batteries, Bloomberg reports .  At the moment, investigators are reportedly looking at Appleâ€™s public statements, and whether the company violated securities laws by not disclosing material information to investors.  â€œWe have received questions from some government agencies and we are responding to them,â€ù Apple said in a statement to Bloomberg."
AAPL,2018-01-31 15:12:00 +0000,Apple is scheduled to report its quarterly earnings Thursday.
AAPL,2018-01-31 14:46:08 +0000,In an effort to slow the pace of runaway healthcare costs Amazon com NASDAQ AMZN Berkshire Hathaway NYSE BRK A NYSE BRK B and JPMorgan Chase NYSE JPM are creating a new joint venture that won t be hamstrung by a goal of turning a profit The companies haven
AAPL,2018-01-31 14:45:02 +0000,Apple&apos;s (AAPL) first-quarter fiscal 2018 results are likely to be driven by expanding App Store subscriber base.
AAPL,2018-01-31 14:42:02 +0000,Sluggish sales of Apple&apos;s iPhone X during holiday season and lower demand for the device across South East Asia region expected to thwart Cirrus Logic&apos;s (CRUS) Q3 top- and bottom-line results.
AAPL,2018-01-31 14:34:00 +0000,Stocks look set to for a higher open this morning after getting shellacked yesterday as President Donald Trump called for $1.5 trillion in infrastructure spending and earnings from Boeing (BA) and others restored some optimism to the market.  Foot Locker (FL) has gained 2.6% to $51.21 after getting upgraded to Outperform from Perform at Oppenheimer.
AAPL,2018-01-31 14:32:00 +0000,The tech giant missed some big opportunities over the past few years.
AAPL,2018-01-31 14:12:09 +0000,"IN THE NEWS Cryptocurrencies like bitcoin have been all the rage in recent months, and the fintech market has stepped up its game to provide investors with exciting and creative new ways to play the latest ..."
AAPL,2018-01-31 14:10:02 +0000,"""We have received questions from some government agencies and we are responding to them,"" an Apple spokeswoman told Reuters.  ""We have never, and would never, do anything to intentionally shorten the life of any Apple product, or degrade the user experience to drive customer upgrades,"" she added.  The government has requested information from the company, Bloomberg reported, citing people familiar with the matter."
AAPL,2018-01-31 14:01:51 +0000,"TweetDeck is a Twitter (TWTR) dashboard application interface used for managing Twitter accounts.  From the TweetDeck interface, users can send, receive, and track tweets in real time on mobile or desktop platforms.  TweetDeck is popular with professionals such as journalists and marketers who use it to access breaking news and stay in the know about matters of interest to them."
AAPL,2018-01-31 14:00:03 +0000,"In the preceding parts of this series, weÂ discussed how Advanced Micro Devices (AMD) stock is movingÂ up so far in 2018, though analystsÂ still donâ€™t recommend a â€œbuyâ€ù for the stock, likely becauseÂ its growth trendÂ may not be sustainable.  The cryptocurrency trend and Intelâ€™s (INTC) chip design flawsÂ may not be strong enough factors to drive AMDâ€™s growth over the long term.  Similar growth trends are driving NVIDIAâ€™s (NVDA) stock as well, butÂ NVDA has other long-term trends, such as AI (artificial intelligence) and autonomous driving, and so investors are still preferring NVIDIA over AMD.Â Still, AMD stock canâ€™t quite be ignored because most agree that it has strong growth potential."
AAPL,2018-01-31 14:00:00 +0000,"In a market that many believe has lost touch with reality, Apple is still a rational choice."
AAPL,2018-01-31 13:52:17 +0000,The NASDAQ 100 Pre Market Indicator is up 35 63 to 6 966 36 The total Pre Market volume is currently 9 449 539 shares traded The following are the most active stocks for the pre market session Cascadian Therapeutics Inc CASC is 4 05 at 9 95 with 3 655 069
AAPL,2018-01-31 13:52:01 +0000,Apple (AAPL) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.
AAPL,2018-01-31 13:42:54 +0000,"Facebook, Microsoft, Apple, Amazon and Alphabet all report this week. Piper Jaffray's Craig Johnson picks one with the best potential."
AAPL,2018-01-31 13:42:05 +0000,By REX Shares LLC ByREX Shares LLC The U S equity market performed remarkably over the past few years and even more impressive was the lack of volatility During these times of plenty it is easy to understand the passive investing trend Passive investing is just like burning coal
AAPL,2018-01-31 13:00:00 +0000,Here&apos;s how a new venture backed by these corporate giants could disrupt healthcare to reduce costs.
AAPL,2018-01-31 12:55:00 +0000,"NEW YORK, Jan. 31, 2018-- In new independent research reports released early this morning, Fundamental Markets released its latest key findings for all current investors, traders, and shareholders of comScore, ..."
AAPL,2018-01-31 12:39:00 +0000,"U.S. stock futures suggest Wall Street will rebound on Wednesday, following the biggest two-day decline on Wall Street in more than two year."
AAPL,2018-01-31 12:22:15 +0000,Apple AAPL has over the last 15 years of data we ve tracked in our MT Pro database narrowed or reversed an earnings driven after hours gain or decline more than 50 of the time in both directions Apple AAPL has over the last 15 years of data we ve tracked in our MT Pro database
AAPL,2018-01-31 12:15:17 +0000,"BMO Capital Markets lowers its rating for Apple shares to market perform from outperform, predicting weaker-than-expected sales for its March quarter."
AAPL,2018-01-31 11:58:34 +0000,"Delivering up-to-the minute news, analysis, interviews and explanatory journalism on logistics, supply-chain management, e-commerce and more"
AAPL,2018-01-31 11:39:00 +0000,Apple shares are set to fall for a third consecutive session Wednesday amid ongoing concern over iPhone X demand and reports of a Department of Justice probe into its 2017 software update that impact performance ...
AAPL,2018-01-31 11:25:10 +0000,Apple has held the public company market cap crown for years. But a sell-off in Apple's shares has dropped its market cap to the point at which it is barely above that of Alphabet.
AAPL,2018-01-31 11:08:00 +0000,"Samsung will split its stock, the biggest in the South Korean market, on a 50-to-1 basis this spring following record earnings for the world's number one chipmaker."
AAPL,2018-01-31 09:58:48 +0000,"Chip sales help Samsung post an impressive profit, unemployment in Germany reaches a record low, the head of a Swiss bank forecasts a huge market correction this year, and other important headlines."
AAPL,2018-01-31 09:46:40 +0000,"Apple's Taiwanese contract manufacturer Wistron Corp is close to finalizing a land deal in India's tech hub of Bengaluru and the firm is likely to invest about $157 million to develop the site, two government officials told Reuters.  ICT Service Management Solutions, Wistron's unit that assembles Apple's low-cost iPhone SE in India, has been scouting for some 100 acres in and around Bengaluru, capital of the southern Indian state of Karnataka, said the sources, who are familiar with the matter but asked not to be named as they are not authorized to publicly discuss the plans.  Apple and Wistron declined requests for comment."
AAPL,2018-01-31 08:00:00 +0000,"Apple earnings could provide investors will a long-awaited pullback. This would be a buying opportunity, says Jim Cramer."
AAPL,2018-01-31 06:58:32 +0000,"Japan's Sharp Corp, an Apple Inc supplier, reported on Wednesday its fifth consecutive quarterly net profit, boosted by gains in sales of its televisions. Sharp, which is controlled by Taiwan's Foxconn, ..."
AAPL,2018-01-31 06:42:07 +0000,It s just 40 160 hours till Apple AAPL reports results on Thursday afternoon after the closing bell but a good time to reassess the stock according to Tim Long 160 of BMO Capital Markets who this morning cut his rating on the stock to Market Perform from Outperform after
AAPL,2018-01-31 06:19:12 +0000,"TOKYO (Reuters) - Japan's Sharp Corp, an Apple Inc supplier, reported on Wednesday its fifth consecutive quarterly net profit, boosted by gains in its television and liquid-crystal display (LCD) businesses. ..."
AAPL,2018-01-31 06:17:54 +0000,The Justice Department and SEC are investigating Apple over potential securities violations related to its disclosure of a software update that slowed older iPhones.
AAPL,2018-01-31 06:13:00 +0000,"Apple and Samsung are &quot;chasing the market&quot; to grow the mass appeal of their phones, Pavle Sabic, director at S&P Global Market Intelligence, said."
AAPL,2018-01-31 05:42:24 +0000,Apple is slashing planned production of the iPhone X for the three-month period ending March 31 in a sign of weaker-than-expected demand for the pricey handset.
AAPL,2018-01-31 05:41:47 +0000,The Justice Department and SEC are investigating Apple over potential securities violations related to its disclosure of a software update that slowed older iPhones.
AAPL,2018-01-31 05:23:00 +0000,"Itâ€™s just 40Â hours till Apple (AAPL) reports results on Thursday afternoon, after the closing bell, but a good time to reassess the stock, according to Tim LongÂ of BMO Capital Markets, who this morning cut his rating on the stock to Market Perform from Outperform, after cutting estimates for the March quarter outlook both for iPhone units and prices.  Acknowledging â€œthere has been much in the pressâ€ù about cuts to iPhone, Long writes that he is â€œmore concerned by a secular change for iPhone,â€ù that change being that â€œfollowing 10 years where ASPs have generally moved higher, we believe prices will plateau as with the rest of the industry.""  Apple has done a good job of moving ASPs higher despite others in the industry flat-lining."
AAPL,2018-01-31 02:40:00 +0000,"As more and more Street observers wring their hands over what they conjecture could be a short-fall in Apple's (AAPL) March-quarter iPhone sales â€” Deutsche Bank  today said you should give up on the fantasy of a â€œsuper cycleâ€ù â€” some are distancing themselves from the expectation of big iPhone numbers.  Ultimately, we continue to think that is an even better scenario for AAPL stock since a 1-year jump would have driven fears of a subsequent cliff, whereas we are currently estimating that after iPhone units grow +6%Y/Y in CY18E they can grow another +4%Y/Y in CY19E."
AAPL,2018-01-31 02:19:05 +0000,"Ingvar Kamprad, founder of Swedish retailer IKEA, died on Sunday aged 91."
AAPL,2018-01-31 01:29:11 +0000,"As 2017 dawned, two tech companies were worth $500 billion on their own. That number has since tripled, forming a group of half a dozen tech companies worth at least half a trillion dollars that dominate ..."
AAPL,2018-01-31 01:10:00 +0000,Apple is ready to scrap two iPhones this year...
AAPL,2018-01-31 01:10:00 +0000,Samsung's Galaxy S9 and Galaxy S9 Plus design changes are revealed in full...
AAPL,2018-01-31 00:20:00 +0000,"Apple will report Thursday its best financial quarter in the company's 41-year history, with over $80 billion in revenue, selling more than $30 billion of iPhone Xs in just 2 months."
AAPL,2018-01-31 00:12:00 +0000,"Although no big consumer facing changes are expected to Appleâ€™s Mac and MacBook line-up this year beyond keeping pace with Mooreâ€™s Law, Apple analysts are expecting the crop of 2018 machines to feature in Appleâ€™s push to become self-reliant with regards silicon design."
AAPL,2018-01-31 00:06:23 +0000,"The government has requested information from the company, Bloomberg reported, citing people familiar with the matter.  The chairman of a U.S. Senate committee overseeing business issues asked Apple to answer questions about its disclosures, Reuters reported this month.  Apple did not respond to a request for comment."
AAPL,2018-01-30 23:55:43 +0000,"The government has requested information from the company, Bloomberg reported, citing people familiar with the matter.  The chairman of a U.S. Senate committee overseeing business issues asked Apple to answer questions about its disclosures, Reuters reported this month.  Apple did not respond to a request for comment."
AAPL,2018-01-30 23:42:54 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Apple Inc NASDAQ AAPL had a pretty good 2017 all things considered And so did investors in AAPL stock Sure there were some low points The company s decision to not tell customers it
